Five-Digit ZIP Code	Year	Annual Change (%)	HPI	HPI with 1990 base	HPI with 2000 base
70808	2002	3.28	384.59	168.85	107.06
70808	2003	2.25	393.25	172.65	109.47
70808	2004	5.76	415.91	182.60	115.78
70808	2005	7.27	446.14	195.87	124.19
70808	2006	11.27	496.42	217.95	138.19
70808	2007	8.02	536.22	235.42	149.27
70808	2008	-0.05	535.93	235.29	149.19
70808	2009	0.57	538.97	236.63	150.03
70808	2010	-0.29	537.42	235.95	149.60
70808	2011	-0.33	535.63	235.16	149.10
70808	2012	0.40	537.78	236.10	149.70
70808	2013	3.53	556.77	244.44	154.99
70808	2014	4.20	580.18	254.72	161.51
70808	2015	2.91	597.05	262.13	166.20
70809	1978	.	100.00	74.83	48.05
70809	1979	20.74	120.74	90.35	58.02
70809	1980	7.67	130.00	97.28	62.47
70809	1981	2.58	133.35	99.79	64.08
70809	1982	4.15	138.88	103.93	66.74
70809	1983	7.34	149.08	111.56	71.64
70809	1984	2.50	152.81	114.35	73.43
70809	1985	-6.18	143.36	107.27	68.89
70809	1986	0.86	144.59	108.20	69.48
70809	1987	-4.05	138.73	103.81	66.67
70809	1988	-6.98	129.05	96.57	62.01
70809	1989	0.90	130.21	97.43	62.57
70809	1990	2.63	133.63	100.00	64.22
70809	1991	1.96	136.25	101.96	65.48
70809	1992	4.47	142.34	106.52	68.40
70809	1993	4.62	148.93	111.44	71.57
70809	1994	7.47	160.05	119.77	76.91
70809	1995	5.24	168.44	126.05	80.94
70809	1996	3.95	175.09	131.02	84.14
70809	1997	5.15	184.11	137.77	88.47
70809	1998	3.21	190.01	142.18	91.31
70809	1999	5.76	200.96	150.38	96.57
70809	2000	3.55	208.10	155.72	100.00
70809	2001	4.07	216.57	162.06	104.07
70809	2002	3.19	223.47	167.23	107.39
70809	2003	2.99	230.15	172.22	110.60
70809	2004	4.42	240.31	179.82	115.48
70809	2005	5.39	253.27	189.52	121.71
70809	2006	11.92	283.46	212.11	136.21
70809	2007	5.43	298.84	223.62	143.61
70809	2008	0.96	301.71	225.77	144.99
70809	2009	-0.17	301.19	225.38	144.74
70809	2010	-0.64	299.25	223.93	143.81
70809	2011	-1.03	296.17	221.63	142.33
70809	2012	-0.04	296.05	221.54	142.27
70809	2013	2.05	302.13	226.09	145.19
70809	2014	0.09	302.41	226.29	145.32
70809	2015	5.52	319.10	238.78	153.34
70810	1978	.	100.00	79.54	53.49
70810	1979	14.79	114.79	91.30	61.40
70810	1980	9.19	125.34	99.69	67.04
70810	1981	12.16	140.57	111.81	75.19
70810	1982	1.40	142.54	113.37	76.24
70810	1983	-0.03	142.50	113.34	76.22
70810	1984	-2.21	139.35	110.84	74.54
70810	1985	0.73	140.36	111.64	75.08
70810	1986	-2.40	136.99	108.96	73.27
70810	1987	-6.02	128.74	102.40	68.86
70810	1988	-7.53	119.04	94.68	63.67
70810	1989	-0.77	118.12	93.95	63.18
70810	1990	6.44	125.73	100.00	67.25
70810	1991	3.58	130.23	103.58	69.65
70810	1992	2.61	133.62	106.28	71.47
70810	1993	5.19	140.56	111.80	75.18
70810	1994	5.75	148.63	118.22	79.50
70810	1995	4.37	155.14	123.39	82.98
70810	1996	1.22	157.02	124.89	83.99
70810	1997	5.72	166.00	132.03	88.79
70810	1998	3.99	172.62	137.30	92.33
70810	1999	3.50	178.66	142.11	95.56
70810	2000	4.64	186.96	148.70	100.00
70810	2001	2.69	191.98	152.70	102.69
70810	2002	2.32	196.44	156.25	105.07
70810	2003	2.65	201.66	160.39	107.86
70810	2004	3.37	208.45	165.80	111.49
70810	2005	5.92	220.79	175.62	118.10
70810	2006	12.68	248.78	197.88	133.07
70810	2007	6.78	265.65	211.29	142.09
70810	2008	-0.72	263.75	209.78	141.07
70810	2009	0.13	264.08	210.04	141.25
70810	2010	-1.19	260.94	207.54	139.57
70810	2011	-0.16	260.52	207.21	139.35
70810	2012	-0.35	259.61	206.49	138.86
70810	2013	1.41	263.26	209.39	140.81
70810	2014	1.61	267.50	212.77	143.08
70810	2015	1.67	271.97	216.32	145.47
70811	1986	.	100.00	121.46	79.09
70811	1987	5.09	105.09	127.64	83.12
70811	1988	-7.87	96.82	117.59	76.57
70811	1989	-19.87	77.58	94.23	61.36
70811	1990	6.13	82.33	100.00	65.12
70811	1991	-0.81	81.67	99.19	64.59
70811	1992	10.10	89.92	109.21	71.12
70811	1993	4.07	93.58	113.66	74.01
70811	1994	8.75	101.76	123.60	80.49
70811	1995	1.71	103.50	125.71	81.86
70811	1996	-8.39	94.82	115.17	75.00
70811	1997	23.32	116.94	142.02	92.48
70811	1998	1.46	118.64	144.09	93.83
70811	1999	3.18	122.42	148.68	96.82
70811	2000	3.28	126.44	153.57	100.00
70811	2001	6.64	134.83	163.76	106.64
70811	2002	0.29	135.23	164.24	106.95
70811	2003	2.38	138.45	168.15	109.50
70811	2004	-1.41	136.49	165.78	107.95
70811	2005	9.32	149.21	181.22	118.01
70811	2006	11.13	165.82	201.39	131.14
70811	2007	11.58	185.02	224.72	146.33
70811	2008	5.13	194.52	236.25	153.85
70811	2009	-8.66	177.67	215.79	140.52
70811	2010	-0.10	177.50	215.58	140.39
70811	2011	-6.64	165.71	201.27	131.06
70811	2012	-1.39	163.41	198.47	129.24
70811	2013	0.63	164.44	199.72	130.06
70811	2014	2.34	168.28	204.39	133.10
70811	2015	7.21	180.41	219.12	142.69
70812	2001	.	100.00	.	.
70812	2002	1.07	101.07	.	.
70812	2003	4.37	105.48	.	.
70812	2004	3.33	109.00	.	.
70812	2005	2.57	111.80	.	.
70812	2006	19.54	133.66	.	.
70812	2007	11.06	148.43	.	.
70812	2008	5.49	156.58	.	.
70812	2009	-20.53	124.43	.	.
70812	2010	31.76	163.95	.	.
70812	2011	-9.88	147.76	.	.
70812	2012	-9.61	133.56	.	.
70812	2013	1.91	136.11	.	.
70812	2014	-16.89	113.12	.	.
70812	2015	10.49	124.99	.	.
70814	1979	.	100.00	90.83	62.53
70814	1980	21.43	121.43	110.30	75.94
70814	1981	10.50	134.19	121.88	83.91
70814	1982	-7.02	124.77	113.33	78.02
70814	1983	3.70	129.39	117.52	80.91
70814	1984	-2.77	125.81	114.27	78.67
70814	1985	0.51	126.45	114.85	79.07
70814	1986	3.13	130.42	118.45	81.55
70814	1987	-3.91	125.31	113.82	78.36
70814	1988	-19.61	100.74	91.50	63.00
70814	1989	-3.20	97.52	88.57	60.98
70814	1990	12.90	110.10	100.00	68.85
70814	1991	2.46	112.80	102.46	70.54
70814	1992	2.67	115.81	105.19	72.42
70814	1993	4.84	121.41	110.28	75.92
70814	1994	3.68	125.89	114.34	78.72
70814	1995	3.57	130.38	118.42	81.53
70814	1996	4.00	135.60	123.16	84.80
70814	1997	4.85	142.17	129.13	88.91
70814	1998	2.05	145.09	131.78	90.73
70814	1999	3.56	150.27	136.48	93.97
70814	2000	6.42	159.92	145.25	100.00
70814	2001	3.08	164.83	149.71	103.08
70814	2002	3.64	170.84	155.17	106.83
70814	2003	1.55	173.49	157.58	108.49
70814	2004	6.64	185.01	168.04	115.69
70814	2005	4.68	193.67	175.90	121.11
70814	2006	15.32	223.34	202.86	139.66
70814	2007	6.35	237.53	215.74	148.54
70814	2008	-2.80	230.87	209.70	144.37
70814	2009	-1.80	226.71	205.91	141.77
70814	2010	0.32	227.44	206.58	142.22
70814	2011	-2.20	222.43	202.02	139.09
70814	2012	-6.25	208.52	189.40	130.40
70814	2013	1.25	211.13	191.76	132.03
70814	2014	-0.25	210.61	191.29	131.70
70814	2015	6.14	223.54	203.03	139.78
70815	1975	.	100.00	56.95	38.24
70815	1976	8.72	108.72	61.91	41.57
70815	1977	9.62	119.17	67.87	45.57
70815	1978	20.97	144.16	82.10	55.13
70815	1979	18.62	171.00	97.39	65.39
70815	1980	7.99	184.67	105.17	70.61
70815	1981	6.76	197.15	112.28	75.39
70815	1982	3.44	203.94	116.14	77.98
70815	1983	-2.57	198.69	113.16	75.98
70815	1984	-0.71	197.29	112.36	75.44
70815	1985	-0.34	196.62	111.98	75.18
70815	1986	-2.76	191.20	108.89	73.11
70815	1987	-2.60	186.23	106.06	71.21
70815	1988	-4.27	178.28	101.53	68.17
70815	1989	-3.80	171.50	97.67	65.58
70815	1990	2.39	175.59	100.00	67.14
70815	1991	5.63	185.47	105.63	70.92
70815	1992	3.18	191.37	108.99	73.18
70815	1993	5.55	201.99	115.04	77.24
70815	1994	5.05	212.19	120.85	81.14
70815	1995	4.38	221.49	126.14	84.69
70815	1996	3.92	230.18	131.09	88.02
70815	1997	2.84	236.72	134.82	90.52
70815	1998	3.26	244.45	139.22	93.47
70815	1999	4.36	255.10	145.28	97.55
70815	2000	2.51	261.51	148.93	100.00
70815	2001	4.06	272.12	154.98	104.06
70815	2002	0.99	274.82	156.51	105.09
70815	2003	0.92	277.34	157.95	106.05
70815	2004	3.73	287.69	163.84	110.01
70815	2005	3.83	298.70	170.11	114.22
70815	2006	12.28	335.36	190.99	128.24
70815	2007	7.53	360.62	205.38	137.90
70815	2008	-2.87	350.27	199.48	133.94
70815	2009	-3.34	338.58	192.82	129.47
70815	2010	0.84	341.43	194.45	130.56
70815	2011	-4.28	326.83	186.13	124.98
70815	2012	-2.86	317.47	180.80	121.40
70815	2013	1.66	322.73	183.80	123.41
70815	2014	1.67	328.11	186.86	125.47
70815	2015	1.45	332.88	189.58	127.29
70816	1975	.	100.00	60.10	40.46
70816	1976	1.70	101.70	61.12	41.14
70816	1977	14.30	116.24	69.86	47.03
70816	1978	23.43	143.48	86.23	58.04
70816	1979	10.49	158.53	95.28	64.13
70816	1980	8.35	171.77	103.23	69.49
70816	1981	3.27	177.38	106.60	71.76
70816	1982	5.11	186.44	112.05	75.42
70816	1983	3.45	192.87	115.91	78.03
70816	1984	0.75	194.31	116.78	78.61
70816	1985	-4.82	184.95	111.15	74.82
70816	1986	-1.32	182.50	109.68	73.83
70816	1987	-4.22	174.81	105.06	70.72
70816	1988	-6.22	163.93	98.52	66.32
70816	1989	0.01	163.95	98.53	66.33
70816	1990	1.49	166.39	100.00	67.31
70816	1991	5.55	175.62	105.55	71.05
70816	1992	2.48	179.97	108.16	72.81
70816	1993	5.82	190.44	114.46	77.04
70816	1994	5.55	201.02	120.81	81.32
70816	1995	3.95	208.97	125.59	84.54
70816	1996	3.16	215.57	129.56	87.21
70816	1997	2.11	220.11	132.29	89.05
70816	1998	4.67	230.40	138.47	93.21
70816	1999	2.82	236.90	142.38	95.84
70816	2000	4.34	247.19	148.56	100.00
70816	2001	3.32	255.39	153.49	103.32
70816	2002	1.95	260.37	156.48	105.33
70816	2003	2.75	267.53	160.79	108.23
70816	2004	2.55	274.35	164.89	110.99
70816	2005	5.48	289.40	173.93	117.08
70816	2006	11.54	322.80	194.00	130.59
70816	2007	6.08	342.43	205.80	138.53
70816	2008	-0.32	341.34	205.15	138.09
70816	2009	0.02	341.41	205.19	138.12
70816	2010	-1.58	336.00	201.94	135.93
70816	2011	-3.80	323.24	194.27	130.77
70816	2012	-1.36	318.84	191.62	128.99
70816	2013	1.17	322.58	193.87	130.50
70816	2014	0.65	324.67	195.13	131.35
70816	2015	5.93	343.91	206.69	139.13
70817	1976	.	100.00	65.52	43.75
70817	1977	2.31	102.31	67.04	44.76
70817	1978	21.65	124.46	81.55	54.45
70817	1979	12.35	139.83	91.62	61.18
70817	1980	6.91	149.50	97.96	65.40
70817	1981	8.91	162.82	106.69	71.23
70817	1982	6.18	172.88	113.28	75.63
70817	1983	1.41	175.31	114.87	76.70
70817	1984	-1.38	172.89	113.28	75.64
70817	1985	-3.43	166.96	109.39	73.04
70817	1986	-2.33	163.06	106.84	71.34
70817	1987	-2.75	158.57	103.90	69.37
70817	1988	-5.62	149.65	98.06	65.47
70817	1989	-2.25	146.28	95.85	64.00
70817	1990	4.33	152.62	100.00	66.77
70817	1991	5.34	160.77	105.34	70.33
70817	1992	4.02	167.23	109.57	73.16
70817	1993	6.27	177.71	116.44	77.74
70817	1994	5.61	187.67	122.97	82.10
70817	1995	3.85	194.91	127.71	85.27
70817	1996	1.95	198.70	130.20	86.93
70817	1997	3.05	204.76	134.17	89.58
70817	1998	3.99	212.93	139.52	93.15
70817	1999	4.45	222.40	145.73	97.30
70817	2000	2.78	228.58	149.77	100.00
70817	2001	3.91	237.52	155.63	103.91
70817	2002	2.61	243.72	159.69	106.62
70817	2003	2.06	248.74	162.98	108.82
70817	2004	2.99	256.17	167.85	112.07
70817	2005	4.65	268.08	175.65	117.28
70817	2006	13.46	304.17	199.30	133.07
70817	2007	5.09	319.66	209.45	139.84
70817	2008	0.62	321.65	210.75	140.72
70817	2009	-1.09	318.13	208.45	139.18
70817	2010	0.20	318.77	208.87	139.45
70817	2011	-2.81	309.82	203.01	135.54
70817	2012	0.94	312.73	204.91	136.81
70817	2013	0.19	313.31	205.29	137.07
70817	2014	0.60	315.20	206.53	137.89
70817	2015	2.66	323.58	212.02	141.56
70818	1978	.	100.00	78.95	52.10
70818	1979	15.23	115.23	90.97	60.04
70818	1980	8.62	125.17	98.82	65.22
70818	1981	3.94	130.10	102.71	67.79
70818	1982	13.00	147.02	116.07	76.60
70818	1983	-1.65	144.60	114.16	75.34
70818	1984	-2.30	141.27	111.53	73.60
70818	1985	-2.76	137.37	108.45	71.57
70818	1986	-3.02	133.22	105.17	69.41
70818	1987	-5.31	126.14	99.59	65.72
70818	1988	-4.41	120.59	95.20	62.83
70818	1989	0.27	120.91	95.45	63.00
70818	1990	4.76	126.67	100.00	66.00
70818	1991	1.99	129.19	101.99	67.31
70818	1992	1.62	131.28	103.64	68.40
70818	1993	5.83	138.93	109.68	72.39
70818	1994	5.98	147.23	116.24	76.71
70818	1995	2.26	150.56	118.87	78.45
70818	1996	5.30	158.54	125.16	82.60
70818	1997	5.71	167.60	132.31	87.32
70818	1998	5.10	176.14	139.06	91.77
70818	1999	4.32	183.75	145.07	95.74
70818	2000	4.45	191.93	151.52	100.00
70818	2001	3.81	199.25	157.30	103.81
70818	2002	0.23	199.70	157.66	104.05
70818	2003	2.53	204.76	161.65	106.68
70818	2004	3.95	212.84	168.03	110.90
70818	2005	5.10	223.71	176.61	116.56
70818	2006	12.95	252.68	199.48	131.65
70818	2007	7.33	271.19	214.10	141.30
70818	2008	3.73	281.32	222.09	146.57
70818	2009	-0.76	279.18	220.40	145.46
70818	2010	-0.02	279.11	220.35	145.42
70818	2011	-0.70	277.16	218.81	144.41
70818	2012	-0.88	274.72	216.88	143.14
70818	2013	0.71	276.67	218.42	144.15
70818	2014	1.15	279.85	220.94	145.81
70818	2015	0.99	282.61	223.11	147.25
70819	1992	.	100.00	.	70.64
70819	1993	1.80	101.80	.	71.91
70819	1994	5.14	107.03	.	75.61
70819	1995	12.27	120.17	.	84.89
70819	1996	-3.68	115.74	.	81.77
70819	1997	6.16	122.87	.	86.80
70819	1998	3.86	127.62	.	90.16
70819	1999	6.13	135.44	.	95.68
70819	2000	4.51	141.55	.	100.00
70819	2001	5.89	149.89	.	105.89
70819	2002	2.61	153.80	.	108.65
70819	2003	2.20	157.18	.	111.04
70819	2004	3.17	162.17	.	114.56
70819	2005	5.43	170.97	.	120.78
70819	2006	18.82	203.15	.	143.51
70819	2007	6.51	216.38	.	152.86
70819	2008	-4.40	206.86	.	146.13
70819	2009	4.02	215.18	.	152.01
70819	2010	-4.03	206.51	.	145.89
70819	2011	7.70	222.41	.	157.12
70819	2012	-11.28	197.31	.	139.39
70819	2013	-1.17	195.01	.	137.77
70819	2014	1.44	197.83	.	139.75
70819	2015	-5.74	186.48	.	131.73
70820	1985	.	100.00	113.61	80.54
70820	1986	-3.28	96.72	109.89	77.90
70820	1987	-0.69	96.06	109.13	77.36
70820	1988	-8.09	88.28	100.30	71.11
70820	1989	-1.72	86.77	98.57	69.88
70820	1990	1.45	88.02	100.00	70.89
70820	1991	3.19	90.83	103.19	73.16
70820	1992	4.70	95.10	108.04	76.59
70820	1993	2.02	97.02	110.22	78.14
70820	1994	6.30	103.13	117.16	83.06
70820	1995	1.86	105.04	119.34	84.60
70820	1996	1.67	106.79	121.33	86.01
70820	1997	3.91	110.97	126.07	89.38
70820	1998	4.17	115.60	131.34	93.11
70820	1999	3.28	119.39	135.64	96.16
70820	2000	3.99	124.16	141.06	100.00
70820	2001	2.39	127.13	144.43	102.39
70820	2002	1.82	129.44	147.06	104.26
70820	2003	3.50	133.98	152.21	107.91
70820	2004	4.51	140.03	159.08	112.78
70820	2005	6.73	149.45	169.78	120.37
70820	2006	12.08	167.51	190.30	134.91
70820	2007	5.58	176.85	200.91	142.43
70820	2008	1.10	178.80	203.13	144.00
70820	2009	-0.52	177.86	202.06	143.25
70820	2010	1.10	179.81	204.28	144.82
70820	2011	-3.22	174.02	197.70	140.15
70820	2012	-2.27	170.07	193.21	136.97
70820	2013	3.92	176.73	200.79	142.34
70820	2014	1.65	179.65	204.09	144.69
70820	2015	0.34	180.25	204.78	145.17
71006	1992	.	100.00	.	72.61
71006	1993	5.67	105.67	.	76.73
71006	1994	4.62	110.55	.	80.27
71006	1995	8.81	120.29	.	87.35
71006	1996	2.70	123.55	.	89.71
71006	1997	2.06	126.09	.	91.55
71006	1998	2.01	128.63	.	93.40
71006	1999	6.59	137.11	.	99.55
71006	2000	0.45	137.72	.	100.00
71006	2001	3.86	143.03	.	103.86
71006	2002	5.87	151.42	.	109.95
71006	2003	2.87	155.76	.	113.10
71006	2004	5.06	163.64	.	118.82
71006	2005	8.48	177.51	.	128.89
71006	2006	4.83	186.09	.	135.13
71006	2007	3.76	193.10	.	140.21
71006	2008	5.35	203.44	.	147.72
71006	2009	-0.98	201.43	.	146.26
71006	2010	0.72	202.87	.	147.31
71006	2011	1.28	205.47	.	149.19
71006	2012	2.24	210.06	.	152.53
71006	2013	2.58	215.49	.	156.47
71006	2014	-0.73	213.92	.	155.33
71006	2015	5.49	225.68	.	163.87
71007	2003	.	100.00	.	.
71007	2004	3.61	103.61	.	.
71007	2005	11.14	115.14	.	.
71007	2006	-0.26	114.84	.	.
71007	2007	0.64	115.58	.	.
71007	2008	.	.	.	.
71007	2009	.	110.96	.	.
71007	2010	-0.38	110.54	.	.
71007	2011	20.45	133.15	.	.
71007	2012	1.67	135.37	.	.
71007	2013	.	.	.	.
71007	2014	.	.	.	.
71007	2015	.	.	.	.
71023	2003	.	100.00	.	.
71023	2004	10.86	110.86	.	.
71023	2005	-4.43	105.95	.	.
71023	2006	-1.84	104.01	.	.
71023	2007	35.52	140.94	.	.
71023	2008	-9.12	128.09	.	.
71023	2009	-2.38	125.04	.	.
71023	2010	8.08	135.14	.	.
71023	2011	-10.24	121.31	.	.
71023	2012	17.06	142.00	.	.
71023	2013	4.66	148.62	.	.
71023	2014	-12.88	129.48	.	.
71023	2015	8.13	140.00	.	.
71032	2003	.	100.00	.	.
71032	2004	3.75	103.75	.	.
71032	2005	10.42	114.55	.	.
71032	2006	11.66	127.91	.	.
71032	2007	7.94	138.07	.	.
71032	2008	-4.50	131.85	.	.
71032	2009	5.41	138.98	.	.
71032	2010	-2.89	134.97	.	.
71032	2011	10.98	149.79	.	.
71032	2012	-3.36	144.75	.	.
71032	2013	1.21	146.51	.	.
71032	2014	.	.	.	.
71032	2015	.	.	.	.
71033	1992	.	100.00	.	70.03
71033	1993	0.27	100.27	.	70.22
71033	1994	13.22	113.53	.	79.50
71033	1995	3.18	117.13	.	82.03
71033	1996	-0.99	115.97	.	81.21
71033	1997	8.12	125.39	.	87.81
71033	1998	0.13	125.55	.	87.92
71033	1999	8.11	135.73	.	95.05
71033	2000	5.21	142.80	.	100.00
71033	2001	2.53	146.41	.	102.53
71033	2002	5.78	154.87	.	108.46
71033	2003	3.10	159.67	.	111.81
71033	2004	5.52	168.48	.	117.98
71033	2005	10.39	185.97	.	130.24
71033	2006	-0.18	185.63	.	130.00
71033	2007	8.52	201.44	.	141.07
71033	2008	-2.97	195.46	.	136.88
71033	2009	9.37	213.76	.	149.70
71033	2010	1.07	216.05	.	151.29
71033	2011	-12.50	189.04	.	132.39
71033	2012	11.75	211.25	.	147.94
71033	2013	-2.99	204.94	.	143.52
71033	2014	2.31	209.66	.	146.83
71033	2015	5.50	221.20	.	154.91
71037	1986	.	100.00	104.84	77.62
71037	1987	-5.58	94.42	98.99	73.29
71037	1988	-5.64	89.09	93.41	69.16
71037	1989	1.35	90.30	94.67	70.09
71037	1990	5.63	95.38	100.00	74.04
71037	1991	-7.96	87.79	92.04	68.15
71037	1992	11.21	97.63	102.36	75.79
71037	1993	3.24	100.80	105.68	78.24
71037	1994	5.10	105.94	111.07	82.23
71037	1995	5.96	112.26	117.69	87.13
71037	1996	2.86	115.47	121.06	89.63
71037	1997	5.03	121.28	127.15	94.14
71037	1998	-1.09	119.96	125.77	93.11
71037	1999	5.10	126.07	132.18	97.86
71037	2000	2.19	128.83	135.07	100.00
71037	2001	4.51	134.64	141.16	104.51
71037	2002	3.96	139.98	146.76	108.66
71037	2003	4.13	145.76	152.82	113.14
71037	2004	5.90	154.36	161.83	119.82
71037	2005	8.46	167.42	175.52	129.95
71037	2006	6.79	178.79	187.45	138.78
71037	2007	2.70	183.61	192.50	142.52
71037	2008	1.95	187.19	196.26	145.30
71037	2009	1.90	190.75	199.99	148.07
71037	2010	1.45	193.52	202.89	150.21
71037	2011	0.11	193.73	203.11	150.38
71037	2012	0.80	195.29	204.74	151.58
71037	2013	3.92	202.94	212.76	157.52
71037	2014	0.09	203.12	212.96	157.67
71037	2015	-1.60	199.87	209.55	155.14
71040	2001	.	100.00	.	.
71040	2002	4.94	104.94	.	.
71040	2003	3.00	108.09	.	.
71040	2004	4.89	113.37	.	.
71040	2005	3.98	117.88	.	.
71040	2006	8.92	128.39	.	.
71040	2007	7.93	138.57	.	.
71040	2008	-0.01	138.56	.	.
71040	2009	3.22	143.03	.	.
71040	2010	-0.78	141.91	.	.
71040	2011	-4.42	135.64	.	.
71040	2012	3.70	140.66	.	.
71040	2013	-3.03	136.40	.	.
71040	2014	-1.40	134.49	.	.
71040	2015	10.96	149.23	.	.
71047	1992	.	100.00	.	74.56
71047	1993	0.27	100.27	.	74.76
71047	1994	4.32	104.60	.	77.99
71047	1995	7.13	112.06	.	83.56
71047	1996	4.42	117.02	.	87.26
71047	1997	0.77	117.92	.	87.93
71047	1998	5.32	124.19	.	92.60
71047	1999	6.22	131.91	.	98.36
71047	2000	1.67	134.11	.	100.00
71047	2001	4.91	140.70	.	104.91
71047	2002	5.65	148.65	.	110.84
71047	2003	0.27	149.05	.	111.14
71047	2004	9.15	162.70	.	121.31
71047	2005	2.42	166.64	.	124.25
71047	2006	11.11	185.15	.	138.06
71047	2007	1.52	187.97	.	140.16
71047	2008	0.97	189.79	.	141.52
71047	2009	2.78	195.06	.	145.45
71047	2010	-1.91	191.33	.	142.66
71047	2011	6.67	204.10	.	152.18
71047	2012	-0.72	202.63	.	151.09
71047	2013	5.85	214.48	.	159.93
71047	2014	0.49	215.54	.	160.71
71047	2015	-3.69	207.58	.	154.78
71051	2003	.	100.00	.	.
71051	2004	4.99	104.99	.	.
71051	2005	13.87	119.55	.	.
71051	2006	2.11	122.08	.	.
71051	2007	4.98	128.16	.	.
71051	2008	-3.86	123.21	.	.
71051	2009	9.60	135.03	.	.
71051	2010	-5.85	127.13	.	.
71051	2011	.	.	.	.
71051	2012	.	129.71	.	.
71051	2013	-5.76	122.24	.	.
71051	2014	-9.83	110.22	.	.
71051	2015	36.04	149.95	.	.
71052	1998	.	100.00	.	98.93
71052	1999	4.10	104.10	.	102.99
71052	2000	-2.90	101.09	.	100.00
71052	2001	8.63	109.81	.	108.63
71052	2002	7.28	117.80	.	116.53
71052	2003	-2.40	114.97	.	113.73
71052	2004	1.86	117.10	.	115.84
71052	2005	10.71	129.64	.	128.25
71052	2006	4.55	135.55	.	134.09
71052	2007	2.57	139.03	.	137.53
71052	2008	2.34	142.28	.	140.75
71052	2009	-3.32	137.55	.	136.08
71052	2010	2.33	140.75	.	139.24
71052	2011	0.86	141.96	.	140.44
71052	2012	-1.31	140.10	.	138.59
71052	2013	10.75	155.16	.	153.49
71052	2014	5.31	163.40	.	161.64
71052	2015	12.90	184.48	.	182.49
71055	1992	.	100.00	.	73.35
71055	1993	3.82	103.82	.	76.15
71055	1994	0.28	104.11	.	76.36
71055	1995	6.05	110.40	.	80.98
71055	1996	2.40	113.05	.	82.92
71055	1997	3.09	116.54	.	85.49
71055	1998	5.15	122.55	.	89.89
71055	1999	6.57	130.60	.	95.79
71055	2000	4.39	136.33	.	100.00
71055	2001	5.28	143.52	.	105.28
71055	2002	3.63	148.73	.	109.10
71055	2003	0.86	150.02	.	110.04
71055	2004	3.48	155.24	.	113.87
71055	2005	12.94	175.33	.	128.61
71055	2006	5.17	184.39	.	135.25
71055	2007	1.52	187.20	.	137.31
71055	2008	8.51	203.13	.	149.00
71055	2009	-3.81	195.40	.	143.33
71055	2010	5.15	205.47	.	150.71
71055	2011	-1.00	203.42	.	149.21
71055	2012	-0.97	201.44	.	147.76
71055	2013	0.84	203.14	.	149.01
71055	2014	7.55	218.49	.	160.26
71055	2015	-3.08	211.76	.	155.33
71060	2002	.	100.00	.	.
71060	2003	2.04	102.04	.	.
71060	2004	10.12	112.37	.	.
71060	2005	14.40	128.55	.	.
71060	2006	2.26	131.45	.	.
71060	2007	-1.01	130.13	.	.
71060	2008	7.27	139.59	.	.
71060	2009	.	.	.	.
71060	2010	.	138.85	.	.
71060	2011	1.42	140.82	.	.
71060	2012	2.46	144.28	.	.
71060	2013	-0.84	143.07	.	.
71060	2014	.	.	.	.
71060	2015	.	155.48	.	.
71075	2001	.	100.00	.	.
71075	2002	3.27	103.27	.	.
71075	2003	0.71	104.00	.	.
71075	2004	-1.94	101.98	.	.
71075	2005	4.10	106.16	.	.
71075	2006	3.40	109.78	.	.
71075	2007	18.93	130.55	.	.
71075	2008	-6.27	122.37	.	.
71075	2009	2.73	125.72	.	.
71075	2010	.	.	.	.
71075	2011	.	116.46	.	.
71075	2012	5.81	123.23	.	.
71075	2013	3.90	128.03	.	.
71075	2014	16.10	148.65	.	.
71075	2015	.	.	.	.
71078	1998	.	100.00	.	94.59
71078	1999	6.34	106.34	.	100.59
71078	2000	-0.59	105.72	.	100.00
71078	2001	4.18	110.14	.	104.18
71078	2002	3.43	113.91	.	107.75
71078	2003	3.30	117.67	.	111.31
71078	2004	6.55	125.37	.	118.59
71078	2005	5.70	132.53	.	125.36
71078	2006	7.65	142.67	.	134.95
71078	2007	0.29	143.08	.	135.34
71078	2008	0.34	143.57	.	135.80
71078	2009	5.41	151.33	.	143.15
71078	2010	-2.24	147.94	.	139.94
71078	2011	4.34	154.36	.	146.01
71078	2012	3.39	159.59	.	150.96
71078	2013	2.18	163.06	.	154.25
71078	2014	-1.24	161.05	.	152.34
71078	2015	3.72	167.04	.	158.00
71104	1986	.	100.00	130.31	85.74
71104	1987	-4.63	95.37	124.28	81.78
71104	1988	-2.60	92.89	121.05	79.65
71104	1989	-2.96	90.14	117.46	77.29
71104	1990	-14.87	76.74	100.00	65.80
71104	1991	0.36	77.02	100.36	66.04
71104	1992	8.13	83.28	108.52	71.41
71104	1993	0.32	83.54	108.86	71.63
71104	1994	4.79	87.54	114.07	75.06
71104	1995	4.09	91.12	118.74	78.13
71104	1996	0.71	91.77	119.58	78.69
71104	1997	7.51	98.66	128.56	84.60
71104	1998	5.82	104.40	136.05	89.52
71104	1999	9.14	113.95	148.49	97.70
71104	2000	2.35	116.63	151.97	100.00
71104	2001	5.64	123.20	160.54	105.64
71104	2002	3.14	127.07	165.58	108.95
71104	2003	6.25	135.01	175.93	115.77
71104	2004	1.83	137.48	179.14	117.88
71104	2005	10.66	152.14	198.25	130.45
71104	2006	8.78	165.49	215.65	141.90
